GW,SLR,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
001,300,Bertie County,NC,EM6,18,0.0349,18,0.0349,105,0.2035
102,0,Bertie County,NC,EM1,138,0.0186,83,0.0112,1090,0.1470
102,0,Bertie County,NC,EM2,14,0.0057,7,0.0028,605,0.2447
102,0,Bertie County,NC,EM3,28,0.0603,22,0.0474,51,0.1099
102,0,Bertie County,NC,EM4,67,0.0605,39,0.0352,289,0.2611
102,0,Bertie County,NC,EM5,15,0.0053,14,0.0049,99,0.0347
102,0,Bertie County,NC,EM6,14,0.0271,1,0.0019,46,0.0891
102,25,Bertie County,NC,EM1,144,0.0194,94,0.0127,1082,0.1460
102,25,Bertie County,NC,EM2,20,0.0081,13,0.0053,600,0.2427
102,25,Bertie County,NC,EM3,28,0.0603,22,0.0474,49,0.1056
102,25,Bertie County,NC,EM4,67,0.0605,39,0.0352,286,0.2584
102,25,Bertie County,NC,EM5,15,0.0053,19,0.0067,99,0.0347
102,25,Bertie County,NC,EM6,14,0.0271,1,0.0019,48,0.0930
102,50,Bertie County,NC,EM1,139,0.0188,88,0.0119,1071,0.1445
