GW,SLR,Community,County,State,DBcode,Haz_value,Haz_pct,Min_value,Min_pct,Max_value,Max_pct
111,300,Unincorporated Beaufort,Beaufort County,NC,PV3,554244261,0.4082,554244261,0.4082,554244261,0.4082
111,300,Unincorporated Beaufort,Beaufort County,NC,PV2,763314066,0.4761,763314066,0.4761,763314065,0.4761
111,300,Washington,Beaufort County,NC,PV1,437549965,0.5100,437549963,0.5100,437549962,0.5100
111,300,Washington,Beaufort County,NC,PV3,295557310,0.4787,295557309,0.4787,295557308,0.4787
111,300,Washington,Beaufort County,NC,PV2,142194049,0.5900,142194049,0.5900,142194048,0.5900
111,300,Washington Park,Beaufort County,NC,PV1,47443720,0.9462,47443720,0.9462,47443720,0.9462
111,300,Washington Park,Beaufort County,NC,PV3,29163251,0.9375,29163251,0.9375,29163251,0.9375
111,300,Washington Park,Beaufort County,NC,PV2,18280469,0.9604,18280469,0.9604,18280469,0.9604
000,0,Aurora,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
000,0,Aurora,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
000,0,Aurora,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
000,0,Bath,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
000,0,Bath,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
000,0,Bath,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
000,0,Bayview,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
000,0,Bayview,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
000,0,Bayview,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
000,0,Belhaven,Beaufort County,NC,PV1,0,0.0000,0,0.0000,334,0.0000
000,0,Belhaven,Beaufort County,NC,PV3,0,0.0000,0,0.0000,67,0.0000
000,0,Belhaven,Beaufort County,NC,PV2,0,0.0000,0,0.0000,267,0.0000
000,0,Chocowinity,Beaufort County,NC,PV1,0,0.0000,0,0.0000,67750,0.0012
000,0,Chocowinity,Beaufort County,NC,PV3,0,0.0000,0,0.0000,56375,0.0014
000,0,Chocowinity,Beaufort County,NC,PV2,0,0.0000,0,0.0000,11375,0.0006
000,0,Cypress Landing,Beaufort County,NC,PV1,0,0.0000,0,0.0000,0,0.0000
000,0,Cypress Landing,Beaufort County,NC,PV3,0,0.0000,0,0.0000,0,0.0000
000,0,Cypress Landing,Beaufort County,NC,PV2,0,0.0000,0,0.0000,0,0.0000
000,0,Pantego,Beaufort County,NC,PV1,0,0.0000,0,0.0000,18504,0.0020
000,0,Pantego,Beaufort County,NC,PV3,0,0.0000,0,0.0000,11306,0.0017
000,0,Pantego,Beaufort County,NC,PV2,0,0.0000,0,0.0000,7199,0.0029
