ER,SLR,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
000,100,New Hanover County,NC,PV3,23789457,0.0046,29240859,0.0056,374209921,0.0717,523343014,0.1003
000,100,New Hanover County,NC,PV2,29120762,0.0074,41730114,0.0106,165230448,0.0420,337997114,0.0858
000,150,New Hanover County,NC,PV1,73281223,0.0080,78639032,0.0086,1682857168,0.1837,2137305990,0.2333
000,150,New Hanover County,NC,PV3,31104500,0.0060,34748335,0.0067,982989645,0.1884,1209011328,0.2317
000,150,New Hanover County,NC,PV2,42176723,0.0107,43890697,0.0111,699867523,0.1777,928306846,0.2357
000,200,New Hanover County,NC,PV1,78971491,0.0086,81139234,0.0089,2596335101,0.2834,3010336226,0.3286
000,200,New Hanover County,NC,PV3,34880096,0.0067,35776835,0.0069,1449917989,0.2778,1664770968,0.3190
000,200,New Hanover County,NC,PV2,44091396,0.0112,45362399,0.0115,1146484411,0.2911,1345632558,0.3417
000,300,New Hanover County,NC,PV1,81163396,0.0089,81163396,0.0089,3946432906,0.4308,4165290702,0.4547
000,300,New Hanover County,NC,PV3,35786721,0.0069,35786721,0.0069,2129646089,0.4081,2224922645,0.4263
000,300,New Hanover County,NC,PV2,45376674,0.0115,45376674,0.0115,1815620047,0.4610,1939148259,0.4924
100,000,New Hanover County,NC,PV1,23175096,0.0025,23175096,0.0025,22388795,0.0024,22388795,0.0024
100,000,New Hanover County,NC,PV3,9423342,0.0018,9423342,0.0018,9128480,0.0017,9128480,0.0017
100,000,New Hanover County,NC,PV2,13751754,0.0035,13751754,0.0035,13260315,0.0034,13260315,0.0034
100,025,New Hanover County,NC,PV1,24695401,0.0027,28097620,0.0031,29727849,0.0032,38254604,0.0042
100,025,New Hanover County,NC,PV3,15006430,0.0029,16426987,0.0031,19402769,0.0037,24101791,0.0046
100,025,New Hanover County,NC,PV2,9688971,0.0025,11670633,0.0030,10325080,0.0026,14152813,0.0036
100,050,New Hanover County,NC,PV1,36262285,0.0040,64710084,0.0071,92894513,0.0101,185848361,0.0203
100,050,New Hanover County,NC,PV3,22526690,0.0043,30455208,0.0058,63215911,0.0121,112295712,0.0215
100,050,New Hanover County,NC,PV2,13735596,0.0035,34254876,0.0087,29678602,0.0075,73552649,0.0187
100,100,New Hanover County,NC,PV1,76268384,0.0083,107723175,0.0118,612427154,0.0669,965767716,0.1054
100,100,New Hanover County,NC,PV3,33677020,0.0065,42700250,0.0082,418896186,0.0803,576623538,0.1105
100,100,New Hanover County,NC,PV2,42591364,0.0108,65022926,0.0165,193530968,0.0491,389144178,0.0988
100,150,New Hanover County,NC,PV1,112211547,0.0122,117764987,0.0129,1787654980,0.1951,2233461296,0.2438
100,150,New Hanover County,NC,PV3,46707773,0.0089,50504122,0.0097,1035222365,0.1984,1257313180,0.2409
100,150,New Hanover County,NC,PV2,65503773,0.0166,67260865,0.0171,752432614,0.1911,976187777,0.2479
